"","ACC","BLCA","BRCA","CESC","CHOL","COAD","DLBC","ESCA","GBM","HNSC","KICH","KIRC","KIRP","LGG","LIHC","LUAD","LUSC","MESO","OV","PAAD","PCPG","PRAD","READ","SARC","SKCMmets","SKCMprimary","STAD","TGCT","THCA","THYM","UCEC","UCS","UVM"
"Thermoanaerobacterales_Family_III_Incertae_Sedis|Thermoanaerobacterium",-0.174139831867603,-0.0211113956746616,0.00817950054443213,-0.0830389037834456,0.0401544401544402,0.0195999219274444,0.209241807630679,-0.123829652634,-0.0442896242995884,0.0493604777916,0.0683129370629371,-0.0463167853064788,-0.128594666380279,-0.0901916763956716,-0.0482504941336999,-0.0397282559650332,0.0173582851411155,-0.022880427335038,0.0418421202808249,-0.108375460951161,-0.0111759036855339,0.0523224044735735,0.0120132226074337,-0.0773494340023056,0.0145178485852579,0.0645901747411307,-0.0720644340822382,0.201147146473148,4.41087520728149e-06,0.0732664383043668,-0.0206179922556319,-0.00943283378185882,-0.130235915043599
"Leptotrichiaceae|Sebaldella",-0.219893023787699,-0.115580054523722,0.00948234535604389,-0.0291442807840792,0.0105534105534106,-0.06967211263738,-0.39329764120272,-0.0628738210259949,0.0102530189751343,-0.0412736586788735,0.139772727272727,0.0183429739074629,-0.106830082222927,-0.0505051857444186,0.0391971628561212,-0.112894250328226,0.000891219582007587,-0.228700271407948,0.10218109780469,-0.0397932861273177,-0.064575521514853,0.0235234890727578,-0.0641749204596903,-0.0365620036755777,-0.0333334425845526,-0.165138219249726,-0.0233964848208172,0.143121485305303,0.04095507115714,-0.014221722131981,-0.116840346788682,-0.0733437003473515,-0.200310542492202
"Nitrospiraceae|Nitrospira",0.15830739869022,0.0451175358865942,0.00408582237922601,-0.23714582359599,-0.251222651222651,-0.043160518244457,0.035621829050528,-0.592233149298367,0.165263286350702,-0.0641313512100449,-0.159833916083916,-0.0939579982291101,0.0346645990879254,-0.0529162255057984,0.0450671942148128,-0.0365598179669208,0.0228895050865911,0.0672892567534982,0.0580876058796008,-0.0606767542113191,0.027197151617076,-0.0501829688762538,-0.108664777132083,0.157748444594059,0.0236275248500898,0.0250189454276986,-0.0140661096493098,0.3491090911358,0.0470728127833424,-0.236606157292407,0.0337806681209405,0.0846562654987837,-0.0206723674672379
"Kiloniellaceae|Kiloniella",-0.253708391761212,-0.0275245000233695,-0.0583616608197082,0.0333626668349581,0.106048906048906,-0.027204283345566,0.0367878463680576,0.143892339544513,0.0220832940359434,0.0495166946717222,0.100611888111888,-0.03447727142677,-0.0562536835294826,-0.0161637907640724,0.0321288406744984,-0.0373886597642926,-0.0369801916096287,0.0256884797807018,0.039201715268715,-0.0724537317567217,-0.0405804393516913,-0.0124386982719426,0.0463721556199183,-0.0807705343902841,0.0200015221666997,-0.0298843505306269,0.0929666943419511,-0.0326961682814,-0.0382352211610458,0.138200670852891,0.0238977872536023,-0.186264290257719,-0.187742682725188
"Bartonellaceae|Bartonella",0.206329623814347,-0.00439127984600747,-0.0396714528196121,-0.0674288251468094,-0.0231660231660232,-0.0930744237267749,-0.188020292451641,0.0207844490453186,0.0328045342109421,0.10585154388907,0.0411276223776224,-0.0291638344988517,-0.0751605036579903,-0.0123559907627217,-0.13903145873884,-0.0640606684452018,-0.0974058292431129,0.00676958098011869,-0.0269280875243911,-0.277369245684805,0.0441040783337433,0.0200788713439509,0.0516159241870763,-0.156321176919402,-0.0457451458645245,0.050960450739474,-0.0954010324302495,0.0481676828888141,0.0981754106418103,-0.134711114596171,0.0687028246282046,0.238794237803796,-0.117433142009912
"Methylocystaceae|Methylopila",-0.248696199012008,-0.0116567202430441,0.0195701867981918,-0.0319183095616645,-0.286743886743887,-0.0178311296736093,-5.8300865876478e-05,0.0229181044398436,-0.0670154408579735,-0.0136937254345171,0.0453671328671329,0.0122702892715704,-0.00167851071465056,0.0214997948284948,0.00343866715252633,-0.00129854601554782,0.00190800086158454,0.173201053037422,0.0149854479346049,0.212054846695867,-0.0156288241005943,0.037630843587927,-0.0889083906499048,0.0610444065237146,-0.0531011778883637,0.00333878815189657,-0.00173608062788615,-0.104048678911208,-0.000890854505573852,-0.0780877231733459,0.0925558379305826,-0.0139100121348425,-0.0773569387154708
"Hyphomonadaceae|Robiginitomaculum",-0.149806990716909,-0.102080846653818,-0.0139348324291107,-0.0649599843839418,0.246332046332046,-0.0466212531201055,0.0749749135171507,0.0555584311019094,0.0142653670674035,-0.00728134846034969,0.0317307692307692,-0.00672873756143558,-0.0632307140219034,-0.00242370468583548,0.0153563106505085,-0.0841189765374584,0.0110528368992787,0.0632899093308862,0.020393435673376,-0.029353716175274,-0.0986373650080227,0.0604828785676442,-0.0723615254373942,0.0158053437269384,0.0462405166783607,0.0103458501285742,0.0195499547245724,-0.0555243830970461,-0.0307912763891874,-0.239461896188213,0.00224632479968347,-0.0674310907666937,-0.0434824456612015
"Rhodobacteraceae|Ruegeria",-0.0593165918934476,-0.267124573489672,0.0760319921314278,0.0138425936752614,-0.262548262548263,-0.13177745486109,-0.208658798971915,-0.186122613296526,-0.0853290415840592,-0.148268652182909,-0.0864073426573427,-0.0116297196166042,-0.00706137513195221,-0.0647981410070196,-0.136124901517924,-0.169747738490213,-0.0585852707455081,-0.185331461413808,0.0182350015897457,0.065974446425789,0.0876494977414845,-0.0512814042652838,-0.106094059129615,0.108669485496917,-0.022794097746978,-0.0476326454433402,-0.00511292519395692,0.146418284517263,0.110898746177894,0.0219913259607197,-0.0438117235561426,-0.307592405930179,-0.020085084300555
"Anaplasmataceae|Anaplasma",0.0355594755855666,0.21642736383894,0.0073555002755337,-0.068414012209016,-0.323294723294723,-0.12356065885288,-0.0377206602220812,0.150839659535312,0.058742963381536,0.0235749863603324,0.0683129370629371,0.0592770934217687,-0.0466965452749976,0.00640040050117745,-0.110432352283842,0.0100749769820708,0.0458563503964384,-0.0420829677967993,-0.139045677995994,-0.0764031959280483,-0.138610092454843,-0.101747318550991,-0.0950948591841924,0.0832234318537222,-0.0756585755405168,0.0411637433990406,0.0429636843412237,0.144019252110375,-0.00547835443620928,0.0908495289122091,-0.0931456089915989,-0.157555665704236,-0.189128670998559
"Anaplasmataceae|Ehrlichia",0.226954119653976,-0.0228851522229977,0.0581981132358758,0.10508334526642,0.0172458172458172,-0.0222779856863739,-0.29465257613972,-0.0726478030825857,0.140514207381224,0.0972649273391673,-0.33548951048951,-0.00640488590722276,-0.0381132994732389,0.0122893642137101,0.0716527066333884,-0.0821218411211967,0.0328054716813971,-0.0593945638507062,0.0680182288058428,-0.0860095912466889,0.0414306909854115,-0.043765458412624,-0.0446387040356241,-0.0972460916425645,0.0433853066114519,0.140251068091182,-0.0478558761485034,-0.0486564670382424,-0.0100931733358705,0.014221722131981,-0.0664473471423593,0.180214972941093,0.240598167726648
