"","ACE2","TMPRSS2","Cancer","Sample.type"
"TCGA.CM.6677.01A",8.13926483131672,11.3094024550394,"COAD","Tumor"
"TCGA.CM.6678.01A",10.9375356636937,11.1694615614196,"COAD","Tumor"
"TCGA.CM.6679.01A",9.83824429740131,12.0454695918301,"COAD","Tumor"
"TCGA.CM.6680.01A",8.7920516796129,12.6581891636583,"COAD","Tumor"
"TCGA.CN.4722.01A",5.72937874472545,4.74604935915766,"HNSC","Tumor"
"TCGA.CN.4723.01A",5.8088097645115,5.53744517515163,"HNSC","Tumor"
"TCGA.CN.4725.01A",4.69876855365602,2.56357305915018,"HNSC","Tumor"
"TCGA.CN.4726.01A",4.71104330546701,3.61785090857215,"HNSC","Tumor"
"TCGA.CN.4727.01A",6.64919437207215,3.20720569038,"HNSC","Tumor"
"TCGA.CN.4728.01A",3.94188568169786,6.83107918177484,"HNSC","Tumor"
"TCGA.CN.4729.01A",6.14244815690062,6.99742790800831,"HNSC","Tumor"
"TCGA.CN.4730.01A",4.83567653181051,3.88070511365551,"HNSC","Tumor"
"TCGA.CN.4731.01A",8.11237694954276,8.651980889431,"HNSC","Tumor"
"TCGA.CN.4733.01A",7.19189817724178,2.31478351971926,"HNSC","Tumor"
"TCGA.CN.4734.01A",6.86278611328787,2.27834165862164,"HNSC","Tumor"
"TCGA.CN.4735.01A",5.29091092174404,7.1830298931418,"HNSC","Tumor"
"TCGA.CN.4736.01A",6.87649238984467,2.45185729447654,"HNSC","Tumor"
"TCGA.CN.4737.01A",4.51730719275742,2.12330200075372,"HNSC","Tumor"
"TCGA.CN.4738.01A",6.71937512982098,9.57005301625105,"HNSC","Tumor"
"TCGA.CN.4739.01A",7.35524536833402,9.1629250020253,"HNSC","Tumor"
"TCGA.CN.4740.01A",7.74408034545382,6.23586489035972,"HNSC","Tumor"
"TCGA.CN.4741.01A",7.15131088463239,9.41807396423312,"HNSC","Tumor"
"TCGA.CN.4742.01A",5.92554613229979,2.35808675829478,"HNSC","Tumor"
"TCGA.CN.5355.01A",3.15150166979093,4.1627498178502,"HNSC","Tumor"
"TCGA.CN.5356.01A",4.42000398456506,5.81548320819236,"HNSC","Tumor"
"TCGA.CN.5358.01A",5.85533196540585,7.40776911457424,"HNSC","Tumor"
"TCGA.CN.5359.01A",5.78767275436829,6.32322413473466,"HNSC","Tumor"
"TCGA.CN.5360.01A",8.38496501975718,9.15778649875521,"HNSC","Tumor"
"TCGA.CN.5361.01A",6.36396125847713,1.95672578872618,"HNSC","Tumor"
"TCGA.CN.5363.01A",6.07666170137189,1.79962614323803,"HNSC","Tumor"
"TCGA.CN.5364.01A",5.44302640697434,10.4900586307027,"HNSC","Tumor"
"TCGA.CN.5365.01A",7.15994195648552,4.52770218966266,"HNSC","Tumor"
"TCGA.CN.5366.01A",8.27044484501148,4.16179902241553,"HNSC","Tumor"
"TCGA.CN.5367.01A",7.9751142562818,3.07121348960526,"HNSC","Tumor"
"TCGA.CN.5369.01A",5.69916292309304,7.39823064248724,"HNSC","Tumor"
"TCGA.CN.5370.01A",6.06347705639736,4.27359794344647,"HNSC","Tumor"
"TCGA.CN.5373.01A",8.50252951237662,3.27872821293894,"HNSC","Tumor"
"TCGA.CN.5374.01A",3.78550870356043,8.85648777949568,"HNSC","Tumor"
"TCGA.CN.6010.01A",5.72234852747681,8.21719678146241,"HNSC","Tumor"
"TCGA.CN.6011.01A",7.48787218265796,3.84304920543976,"HNSC","Tumor"
"TCGA.CN.6012.01A",6.32919716468527,9.21066890885523,"HNSC","Tumor"
"TCGA.CN.6013.01A",7.85685500496479,7.66889916301761,"HNSC","Tumor"
"TCGA.CN.6016.01A",5.59855875074879,4.94918939185663,"HNSC","Tumor"
"TCGA.CN.6017.01A",7.35715608885374,2.40805964807036,"HNSC","Tumor"
"TCGA.CN.6018.01A",6.56595354087384,2.2627037503312,"HNSC","Tumor"
"TCGA.CN.6019.01A",4.69403883959643,9.01510557156285,"HNSC","Tumor"
"TCGA.CN.6020.01A",6.78548516342638,8.83538409915208,"HNSC","Tumor"
"TCGA.CN.6021.01A",8.50195259588919,10.6222165848617,"HNSC","Tumor"
"TCGA.CN.6022.01A",2.96620895157422,3.96278960626858,"HNSC","Tumor"
"TCGA.CN.6023.01A",5.2684568512945,4.85976087888949,"HNSC","Tumor"
"TCGA.CN.6024.01A",6.19646737853784,6.81266507543167,"HNSC","Tumor"
"TCGA.CN.6988.01A",8.91398142006766,11.2116267367449,"HNSC","Tumor"
"TCGA.CN.6989.01A",3.98898455441755,6.62853011257917,"HNSC","Tumor"
"TCGA.CN.6992.01A",4.13007422122834,8.29100949533925,"HNSC","Tumor"
"TCGA.CN.6994.01A",6.45972832426396,6.81891445435022,"HNSC","Tumor"
"TCGA.CN.6995.01A",6.33086131984452,4.86337354851404,"HNSC","Tumor"
"TCGA.CN.6996.01A",7.07338110399176,4.37109182776051,"HNSC","Tumor"
"TCGA.CN.6997.01A",4.10708522581309,7.78449089601389,"HNSC","Tumor"
"TCGA.CN.6998.01A",7.1296642502593,2.86000929133864,"HNSC","Tumor"
"TCGA.CN.A497.01A",6.77490563240298,9.28153366592346,"HNSC","Tumor"
"TCGA.CN.A498.01A",6.82490783969531,8.66177097333444,"HNSC","Tumor"
"TCGA.CN.A499.01A",8.13352756477102,6.04958285133272,"HNSC","Tumor"
"TCGA.CN.A49A.01A",3.17255152008151,4.15459130968975,"HNSC","Tumor"
"TCGA.CN.A49B.01A",6.5912724946614,8.44414938327609,"HNSC","Tumor"
"TCGA.CN.A49C.01A",7.3312125554925,10.873221077386,"HNSC","Tumor"
"TCGA.CN.A63T.01A",8.45155319609649,6.97123313995202,"HNSC","Tumor"
"TCGA.CN.A63U.01A",8.30998103828929,10.6448206696213,"HNSC","Tumor"
"TCGA.CN.A63V.01A",2.5371220882067,4.6686921394119,"HNSC","Tumor"
"TCGA.CN.A63W.01A",8.84413139627566,7.36091729728675,"HNSC","Tumor"
"TCGA.CN.A641.01A",8.5013396180614,7.55799205053423,"HNSC","Tumor"
"TCGA.CN.A642.01A",4.19551296327615,1.79256386937516,"HNSC","Tumor"
"TCGA.CN.A6UY.01A",4.02062665058996,10.7241130488276,"HNSC","Tumor"
"TCGA.CN.A6V3.01A",7.45209294723797,9.23094749878935,"HNSC","Tumor"
"TCGA.CN.A6V6.01A",7.1777683340013,10.1968234006546,"HNSC","Tumor"
"TCGA.CN.A6V7.01A",6.89570250656976,9.26119229129175,"HNSC","Tumor"
"TCGA.CQ.5323.01A",6.21621814750737,8.26480381522482,"HNSC","Tumor"
"TCGA.CQ.5324.01A",7.31595561558507,8.92211457698526,"HNSC","Tumor"
"TCGA.CQ.5325.01A",9.07658047203346,2.45872321263061,"HNSC","Tumor"
"TCGA.CQ.5326.01A",4.01894568003289,2.20207287546592,"HNSC","Tumor"
"TCGA.CQ.5327.01A",7.18722338797238,5.7661657874132,"HNSC","Tumor"
"TCGA.CQ.5329.01A",4.96062754364974,1.58496250072116,"HNSC","Tumor"
"TCGA.CQ.5330.01A",7.61362741687357,2.04767797514448,"HNSC","Tumor"
"TCGA.CQ.5331.01A",7.31523109373812,2.47069303472262,"HNSC","Tumor"
"TCGA.CQ.5332.01A",2.47479942943267,8.35066961762775,"HNSC","Tumor"
"TCGA.CQ.5333.01A",6.07056965350139,2.07826824713921,"HNSC","Tumor"
"TCGA.CQ.5334.01A",6.60499643993129,1.79564228556699,"HNSC","Tumor"
"TCGA.CQ.6218.01A",7.73405246861439,7.41791157136888,"HNSC","Tumor"
"TCGA.CQ.6219.01A",7.07915407275484,4.36836327619568,"HNSC","Tumor"
"TCGA.CQ.6220.01A",7.35877425874014,2.96978595945091,"HNSC","Tumor"
"TCGA.CQ.6221.01A",1.80442533967831,3.37763741817857,"HNSC","Tumor"
"TCGA.CQ.6222.01A",7.08979472706399,9.22075316203376,"HNSC","Tumor"
"TCGA.CQ.6223.01A",8.06004197787803,7.1585591993156,"HNSC","Tumor"
"TCGA.CQ.6224.01A",7.43019326143141,2.59124855448233,"HNSC","Tumor"
"TCGA.CQ.6225.01A",6.21803328292903,7.8129024826915,"HNSC","Tumor"
"TCGA.CQ.6227.01A",3.85676663042669,2.96099351649016,"HNSC","Tumor"
"TCGA.CQ.6228.01A",6.30458952637392,7.34207466799914,"HNSC","Tumor"
"TCGA.CQ.6229.01A",6.21981710329332,3.74062539358993,"HNSC","Tumor"
"TCGA.CQ.7063.01A",8.2317395935957,2.05668756512284,"HNSC","Tumor"
"TCGA.CQ.7065.01A",8.27542150196881,1.78935366365094,"HNSC","Tumor"
"TCGA.CQ.7068.01A",7.93383816224145,1.87762647411801,"HNSC","Tumor"
"TCGA.CQ.7069.01A",5.52084965040808,1.58496250072116,"HNSC","Tumor"
"TCGA.CQ.7071.01A",6.98274264938871,4.17572418538028,"HNSC","Tumor"
"TCGA.CQ.7072.01A",6.31086540157022,2.53052026551519,"HNSC","Tumor"
"TCGA.CQ.A4C6.01A",8.20880498197631,1.97991558541752,"HNSC","Tumor"
"TCGA.CQ.A4C7.01A",4.34041272230318,5.19207577735372,"HNSC","Tumor"
"TCGA.CQ.A4C9.01A",6.83934238096333,8.75688652013077,"HNSC","Tumor"
"TCGA.CQ.A4CA.01A",7.85776955018774,1.58496250072116,"HNSC","Tumor"
"TCGA.CQ.A4CB.01A",5.82348698195003,6.6102482634575,"HNSC","Tumor"
"TCGA.CQ.A4CD.01A",6.87733935524301,4.53715937116242,"HNSC","Tumor"
"TCGA.CQ.A4CE.01A",8.00955432531235,5.87873760090321,"HNSC","Tumor"
"TCGA.CQ.A4CG.01A",7.59715868318373,3.66597255243888,"HNSC","Tumor"
"TCGA.CQ.A4CH.01A",1.76786663217663,1.58496250072116,"HNSC","Tumor"
"TCGA.CQ.A4CI.01A",5.54367218829872,5.04233352921071,"HNSC","Tumor"
"TCGA.CR.5243.01A",5.23349697056798,9.63468945942821,"HNSC","Tumor"
"TCGA.CR.5247.01A",4.84271741388172,2.491057791892,"HNSC","Tumor"
"TCGA.CR.5248.01A",2.44429601011742,9.74056839299367,"HNSC","Tumor"
"TCGA.CR.5249.01A",6.86837810538914,11.7358690674624,"HNSC","Tumor"
"TCGA.CR.5250.01A",3.38305450144979,11.803109961271,"HNSC","Tumor"
"TCGA.CR.6467.01A",5.41708287227448,11.3502154431882,"HNSC","Tumor"
"TCGA.CR.6470.01A",6.00725606102571,9.67973342858682,"HNSC","Tumor"
"TCGA.CR.6471.01A",5.74903004077748,8.92193314762505,"HNSC","Tumor"
"TCGA.CR.6472.01A",5.83425865952805,9.34017279205065,"HNSC","Tumor"
"TCGA.CR.6473.01A",5.0305082379473,9.53596933655029,"HNSC","Tumor"
"TCGA.CR.6474.01A",4.60980223187776,6.23185861025935,"HNSC","Tumor"
"TCGA.CR.6477.01A",4.62528218053511,4.55310241725489,"HNSC","Tumor"
"TCGA.CR.6478.01A",5.83331769719015,3.98345881159032,"HNSC","Tumor"
"TCGA.CR.6480.01A",8.12781381164517,12.2967327045843,"HNSC","Tumor"
"TCGA.CR.6481.01A",5.18018765250732,10.701141820698,"HNSC","Tumor"
"TCGA.CR.6482.01A",5.45408374731171,8.42793714349341,"HNSC","Tumor"
"TCGA.CR.6484.01A",7.51640130629411,9.67212828594155,"HNSC","Tumor"
"TCGA.CR.6487.01A",6.51332018924547,7.83461641828316,"HNSC","Tumor"
"TCGA.CR.6488.01A",4.76175864649837,6.13637392685777,"HNSC","Tumor"
"TCGA.CR.6491.01A",6.22868788021535,5.11347547719165,"HNSC","Tumor"
"TCGA.CR.6492.01A",7.49951107922158,9.57107568821371,"HNSC","Tumor"
"TCGA.CR.6493.01A",5.33349529420441,4.23076405482688,"HNSC","Tumor"
"TCGA.CR.7364.01A",8.65865422219889,9.75134655367389,"HNSC","Tumor"
"TCGA.CR.7365.01A",6.18609046274075,4.05179840819273,"HNSC","Tumor"
"TCGA.CR.7367.01A",4.75470047401719,6.22861477518641,"HNSC","Tumor"
"TCGA.CR.7368.01A",7.82251984579603,10.8717589591349,"HNSC","Tumor"
"TCGA.CR.7369.01A",4.86034209697478,9.41858422283705,"HNSC","Tumor"
"TCGA.CR.7370.01A",9.28934343382923,6.78690995716231,"HNSC","Tumor"
"TCGA.CR.7371.01A",6.89399313050991,9.73808550225084,"HNSC","Tumor"
"TCGA.CR.7372.01A",6.18038460352394,3.48603211684532,"HNSC","Tumor"
"TCGA.CR.7373.01A",7.93940290679578,5.02100882028678,"HNSC","Tumor"
"TCGA.CR.7374.01A",6.15798956212702,6.83555779740367,"HNSC","Tumor"
"TCGA.CR.7376.01A",6.93111569975779,7.14288309508178,"HNSC","Tumor"
"TCGA.CR.7377.01A",7.04249113046796,6.97584796800678,"HNSC","Tumor"
"TCGA.CR.7379.01A",2.5358538940959,4.44588558172038,"HNSC","Tumor"
"TCGA.CR.7380.01A",5.45287213995083,3.16523664786119,"HNSC","Tumor"
"TCGA.CR.7382.01A",5.48767927890162,3.11546611972309,"HNSC","Tumor"
"TCGA.CR.7383.01A",7.10229069279506,4.46917617281364,"HNSC","Tumor"
"TCGA.CR.7385.01A",7.82706954293566,9.79395113972717,"HNSC","Tumor"
"TCGA.CR.7386.01A",8.59408569026879,2.55230328664549,"HNSC","Tumor"
"TCGA.CR.7388.01A",6.61304979010407,8.79390563396943,"HNSC","Tumor"
"TCGA.CR.7389.01A",7.84791550219443,9.13561695066702,"HNSC","Tumor"
"TCGA.CR.7390.01A",5.37983233299834,5.68886572773732,"HNSC","Tumor"
"TCGA.CR.7391.01A",6.20990365015501,9.68373680148787,"HNSC","Tumor"
"TCGA.CR.7392.01A",7.88777504006825,5.18610036978874,"HNSC","Tumor"
"TCGA.CR.7393.01A",6.07123065463547,8.5853794694943,"HNSC","Tumor"
"TCGA.CR.7394.01A",7.58935902034608,7.27783600818515,"HNSC","Tumor"
"TCGA.CR.7395.01A",6.62977770899115,6.76042056757804,"HNSC","Tumor"
"TCGA.CR.7397.01A",5.23342027389799,9.23302282397153,"HNSC","Tumor"
"TCGA.CR.7398.01A",5.12717514306263,6.57972021271792,"HNSC","Tumor"
"TCGA.CR.7399.01A",5.49237237308019,7.76459297444714,"HNSC","Tumor"
"TCGA.CR.7401.01A",6.47409690840687,4.73123212724759,"HNSC","Tumor"
"TCGA.CR.7402.01A",7.94732718181614,7.67622508828972,"HNSC","Tumor"
"TCGA.CR.7404.01A",6.35409419295574,8.17383701053153,"HNSC","Tumor"
"TCGA.CS.4938.01B",3.21619098070386,1.77382757898069,"LGG","Tumor"
"TCGA.CS.4941.01A",3.73898395470051,2.24040592611104,"LGG","Tumor"
"TCGA.CS.4942.01A",2.61216374461758,2.90656354766575,"LGG","Tumor"
"TCGA.CS.4943.01A",3.09479344385362,3.14882024585896,"LGG","Tumor"
"TCGA.CS.4944.01A",2.32693995803697,1.80916745675433,"LGG","Tumor"
"TCGA.CS.5390.01A",3.20276248527589,1.89929166026819,"LGG","Tumor"
"TCGA.CS.5393.01A",2.32691120391296,2.32691120391296,"LGG","Tumor"
"TCGA.CS.5394.01A",3.70451788541644,2.32406170506551,"LGG","Tumor"
"TCGA.CS.5395.01A",3.32695433488406,5.21193111251552,"LGG","Tumor"
"TCGA.CS.5396.01A",1.97096406045058,2.36384389748396,"LGG","Tumor"
"TCGA.CS.5397.01A",2.50797219173924,1.58496250072116,"LGG","Tumor"
"TCGA.CS.6186.01A",1.99664182864122,3.89612650619017,"LGG","Tumor"
"TCGA.CS.6188.01A",2.87578006306849,2.72609006549102,"LGG","Tumor"
"TCGA.CS.6290.01A",2.58916423669977,5.84084085330394,"LGG","Tumor"
"TCGA.CS.6666.01A",2.34141652447872,6.16307399251464,"LGG","Tumor"
"TCGA.CS.6667.01A",3.47910118892083,3.43250515399739,"LGG","Tumor"
"TCGA.CS.6668.01A",2.23398006585276,1.88037207477438,"LGG","Tumor"
"TCGA.CS.6669.01A",2.26924265126929,1.78876922165757,"LGG","Tumor"
"TCGA.CS.6670.01A",2.67405381928585,3.04635135892145,"LGG","Tumor"
"TCGA.CU.A0YN.01A",4.42679476388419,6.68215750755791,"BLCA","Tumor"
"TCGA.CU.A0YN.11A",3.8656615208898,1.89669810270043,"BLCA","Normal"
"TCGA.CU.A0YO.01A",7.31259257234353,11.4307452427062,"BLCA","Tumor"
"TCGA.CU.A0YR.01A",2.21729276628588,11.9125301143231,"BLCA","Tumor"
"TCGA.CU.A0YR.11A",3.88408013792142,8.29272654300422,"BLCA","Normal"
"TCGA.CU.A3KJ.01A",3.47705556557857,4.0657187794074,"BLCA","Tumor"
"TCGA.CU.A3QU.01A",2.62716322291383,12.9835815099225,"BLCA","Tumor"
"TCGA.CU.A3YL.01A",3.62085615747583,10.8601635960348,"BLCA","Tumor"
"TCGA.CU.A5W6.01A",5.91156695831356,10.7145718046443,"BLCA","Tumor"
"TCGA.CU.A72E.01A",7.1151477181875,6.41977651213174,"BLCA","Tumor"
"TCGA.CV.5430.01A",7.16716722052614,9.57443269335197,"HNSC","Tumor"
"TCGA.CV.5431.01A",4.60418996147501,6.5070509056988,"HNSC","Tumor"
"TCGA.CV.5432.01A",6.57583720916719,7.32313584630876,"HNSC","Tumor"
"TCGA.CV.5434.01A",3.00187428553135,5.56447572706124,"HNSC","Tumor"
"TCGA.CV.5435.01A",5.5854463235462,8.13865066588866,"HNSC","Tumor"
"TCGA.CV.5436.01A",6.59618975614441,3.70935681287715,"HNSC","Tumor"
"TCGA.CV.5439.01A",7.75391201746728,6.18577141942533,"HNSC","Tumor"
"TCGA.CV.5440.01A",7.4279161982306,5.50141685168577,"HNSC","Tumor"
"TCGA.CV.5441.01A",3.78374998300717,2.28495824438855,"HNSC","Tumor"
"TCGA.CV.5442.01A",2.1926676198763,3.04234666330641,"HNSC","Tumor"
"TCGA.CV.5443.01A",2.95097224293164,10.9837275657609,"HNSC","Tumor"
"TCGA.CV.5444.01A",8.22641219278879,2.16992500144231,"HNSC","Tumor"
"TCGA.CV.5966.01A",6.41935854336168,2.04127803270602,"HNSC","Tumor"
"TCGA.CV.5970.01A",4.78925453391536,5.93915839137734,"HNSC","Tumor"
"TCGA.CV.5971.01A",3.7902715944133,4.62470920222941,"HNSC","Tumor"
"TCGA.CV.5973.01A",6.79558514511806,5.44131415482898,"HNSC","Tumor"
"TCGA.CV.5976.01A",5.86478538876823,2.43381408445803,"HNSC","Tumor"
"TCGA.CV.5977.01A",8.64658750976809,1.58496250072116,"HNSC","Tumor"
"TCGA.CV.5978.01A",6.56978271242413,4.11577404913037,"HNSC","Tumor"
"TCGA.CV.5979.01A",6.71533056580137,2.94970300420229,"HNSC","Tumor"
"TCGA.CV.6003.01A",7.59768759178671,3.34783570856224,"HNSC","Tumor"
"TCGA.CV.6433.01A",4.69881855011494,6.9826285780026,"HNSC","Tumor"
"TCGA.CV.6436.01A",6.55240935060489,6.11229562107682,"HNSC","Tumor"
"TCGA.CV.6441.01A",5.8080297393907,10.1208987991287,"HNSC","Tumor"
"TCGA.CV.6933.01A",4.56423791666792,6.80336912869814,"HNSC","Tumor"
"TCGA.CV.6933.11A",5.1551258511695,12.0125023305758,"HNSC","Normal"
"TCGA.CV.6934.01A",4.02485154834094,7.167939930712,"HNSC","Tumor"
"TCGA.CV.6934.11A",8.03046851063771,11.942386211204,"HNSC","Normal"
"TCGA.CV.6935.01A",5.2930871854861,8.92455422026377,"HNSC","Tumor"
"TCGA.CV.6935.11A",7.06908988795192,11.1801764613014,"HNSC","Normal"
"TCGA.CV.6936.01A",4.35241955921516,5.06927252457654,"HNSC","Tumor"
"TCGA.CV.6936.11A",6.25989764498127,7.45449671236265,"HNSC","Normal"
"TCGA.CV.6937.01A",3.4231747515708,3.13671638448831,"HNSC","Tumor"
"TCGA.CV.6938.01A",7.86462569720613,3.68709429109392,"HNSC","Tumor"
"TCGA.CV.6938.11A",4.65460738913619,7.74795797313885,"HNSC","Normal"
"TCGA.CV.6939.01A",6.07283468337912,10.4762399063239,"HNSC","Tumor"
"TCGA.CV.6939.11A",5.53496736140497,9.67947834012018,"HNSC","Normal"
"TCGA.CV.6940.01A",5.03098488035272,7.72016215830845,"HNSC","Tumor"
"TCGA.CV.6941.01A",7.69459468918098,6.77684094326752,"HNSC","Tumor"
"TCGA.CV.6942.01A",6.41368377420295,5.99607233126028,"HNSC","Tumor"
"TCGA.CV.6943.01A",7.39212848605704,10.3474774240464,"HNSC","Tumor"
"TCGA.CV.6943.11A",7.50250564454532,10.3310624843965,"HNSC","Normal"
"TCGA.CV.6945.01A",6.02562462500797,5.13585906213463,"HNSC","Tumor"
"TCGA.CV.6948.01A",6.41333851483328,7.68686465667427,"HNSC","Tumor"
"TCGA.CV.6950.01A",5.11401297146943,5.89733240655455,"HNSC","Tumor"
"TCGA.CV.6951.01A",6.07922448856104,8.62710703164876,"HNSC","Tumor"
"TCGA.CV.6952.01A",8.63934794472206,5.38568987073921,"HNSC","Tumor"
"TCGA.CV.6953.01A",5.46827050368364,2.3029039075661,"HNSC","Tumor"
"TCGA.CV.6954.01A",6.69149229042293,2.42580838828323,"HNSC","Tumor"
"TCGA.CV.6955.01A",8.6936124037879,9.60320905278589,"HNSC","Tumor"
"TCGA.CV.6955.11A",7.55755560226985,9.86607805386606,"HNSC","Normal"
"TCGA.CV.6956.01A",5.5812789298154,2.72824706552355,"HNSC","Tumor"
"TCGA.CV.6956.11A",7.42493048375796,9.67989525443681,"HNSC","Normal"
"TCGA.CV.6959.01A",5.58892446687358,6.19884574806432,"HNSC","Tumor"
"TCGA.CV.6959.11A",7.50383368670686,7.99985910493266,"HNSC","Normal"
"TCGA.CV.6960.01A",5.84388337432156,2.13612574807694,"HNSC","Tumor"
"TCGA.CV.6960.11A",6.36036252058446,9.17119181261309,"HNSC","Normal"
"TCGA.CV.6961.01A",7.07627047595047,7.19809138434557,"HNSC","Tumor"
"TCGA.CV.6961.11A",6.59871207984402,7.33597088913079,"HNSC","Normal"
"TCGA.CV.6962.01A",3.76243386516611,8.04839968298879,"HNSC","Tumor"
"TCGA.CV.6962.11A",7.6427593246821,10.7557221536423,"HNSC","Normal"
"TCGA.CV.7089.01A",7.50450916713285,9.07781445108998,"HNSC","Tumor"
"TCGA.CV.7090.01A",4.45490627008836,1.97214120020094,"HNSC","Tumor"
"TCGA.CV.7091.01A",5.32275380146231,8.31409376646434,"HNSC","Tumor"
"TCGA.CV.7091.11A",2.1940870521163,6.29737669485016,"HNSC","Normal"
"TCGA.CV.7095.01A",5.55975793469068,4.81963242219882,"HNSC","Tumor"
"TCGA.CV.7097.01A",5.51431166065334,1.75612661895056,"HNSC","Tumor"
"TCGA.CV.7097.11A",5.38361098941846,9.69690495015254,"HNSC","Normal"
"TCGA.CV.7099.01A",8.15988646986379,6.7549542920545,"HNSC","Tumor"
"TCGA.CV.7100.01A",7.06575539403754,3.69254994693207,"HNSC","Tumor"
"TCGA.CV.7101.01A",7.57680176147271,10.0259423744952,"HNSC","Tumor"
"TCGA.CV.7101.11A",7.88192152144438,11.7535928373321,"HNSC","Normal"
"TCGA.CV.7102.01A",3.10537636755272,2.32256274109342,"HNSC","Tumor"
"TCGA.CV.7103.01A",3.65711404586011,6.25718038143103,"HNSC","Tumor"
"TCGA.CV.7103.11A",6.64209358283915,7.92829925254723,"HNSC","Normal"
"TCGA.CV.7104.01A",8.43163131635638,6.14992795304231,"HNSC","Tumor"
"TCGA.CV.7177.01A",6.54626787016194,8.32334754929508,"HNSC","Tumor"
"TCGA.CV.7177.11A",7.68661257681559,11.7372135360695,"HNSC","Normal"
"TCGA.CV.7178.01A",4.33811772926339,2.49827640172736,"HNSC","Tumor"
"TCGA.CV.7178.11A",5.54927487055229,10.1880695303861,"HNSC","Normal"
"TCGA.CV.7180.01A",5.97571042547841,5.24097827424995,"HNSC","Tumor"
"TCGA.CV.7183.01A",6.00074144486128,8.32676652603071,"HNSC","Tumor"
"TCGA.CV.7183.11A",6.97264670757069,10.0847153934142,"HNSC","Normal"
"TCGA.CV.7235.01A",2.91333943475382,3.88629650723996,"HNSC","Tumor"
"TCGA.CV.7235.11A",7.58308276750293,11.6748631330919,"HNSC","Normal"
"TCGA.CV.7236.01A",6.3682043587847,7.67255263297705,"HNSC","Tumor"
"TCGA.CV.7238.01A",7.53571084147195,4.6384619800142,"HNSC","Tumor"
"TCGA.CV.7238.11A",6.05127638295197,10.436492935418,"HNSC","Normal"
"TCGA.CV.7242.01A",7.69465040164087,10.0931930543277,"HNSC","Tumor"
"TCGA.CV.7242.11A",6.88403616664791,10.2583658092561,"HNSC","Normal"
"TCGA.CV.7245.01A",7.54916087307755,6.4438850859645,"HNSC","Tumor"
"TCGA.CV.7245.11A",5.03594935909612,7.25925365277574,"HNSC","Normal"
"TCGA.CV.7247.01A",4.4165965705707,6.18361354860576,"HNSC","Tumor"
"TCGA.CV.7248.01A",5.13661796187693,7.46202777182534,"HNSC","Tumor"
"TCGA.CV.7250.01A",7.12026898633358,10.0904035764375,"HNSC","Tumor"
"TCGA.CV.7250.11A",7.34624777408278,10.4638512926111,"HNSC","Normal"
"TCGA.CV.7252.01A",5.90622199200111,2.90854393818671,"HNSC","Tumor"
"TCGA.CV.7252.11A",7.28723217072866,9.80321250348278,"HNSC","Normal"
"TCGA.CV.7253.01A",8.02217359100771,8.67025967475338,"HNSC","Tumor"
"TCGA.CV.7254.01A",5.03635826570117,7.9310920550275,"HNSC","Tumor"
"TCGA.CV.7255.01A",5.99633224882505,7.00861910126792,"HNSC","Tumor"
"TCGA.CV.7255.11A",6.86811878000244,10.7300539967903,"HNSC","Normal"
"TCGA.CV.7261.01A",6.44988487178312,7.95023510048569,"HNSC","Tumor"
"TCGA.CV.7261.11A",6.49140579153117,10.0026884578596,"HNSC","Normal"
"TCGA.CV.7263.01A",5.26371802118108,2.56020136144218,"HNSC","Tumor"
"TCGA.CV.7406.01A",4.31663090452085,9.59121750647092,"HNSC","Tumor"
"TCGA.CV.7406.11A",5.01327465258813,8.67665175787608,"HNSC","Normal"
"TCGA.CV.7407.01A",6.56657011853885,5.98471921441214,"HNSC","Tumor"
"TCGA.CV.7410.01A",8.12850993750829,2.84809709023201,"HNSC","Tumor"
"TCGA.CV.7411.01A",6.33229618771947,5.87754058984613,"HNSC","Tumor"
"TCGA.CV.7413.01A",8.08159528090502,2.70341082797872,"HNSC","Tumor"
"TCGA.CV.7414.01A",5.85298510749843,10.0366132240571,"HNSC","Tumor"
"TCGA.CV.7415.01A",7.03383042275558,3.13500944135116,"HNSC","Tumor"
"TCGA.CV.7416.01A",6.50946941350834,2.23091004354028,"HNSC","Tumor"
"TCGA.CV.7416.11A",5.58923316315032,8.48877205929985,"HNSC","Normal"
"TCGA.CV.7418.01A",6.22875713419426,7.06465655070591,"HNSC","Tumor"
"TCGA.CV.7421.01A",7.39266946611258,8.5234286574225,"HNSC","Tumor"
"TCGA.CV.7422.01A",7.77539958087322,7.88274085587968,"HNSC","Tumor"
"TCGA.CV.7423.01A",4.8312134893327,5.4925069698814,"HNSC","Tumor"
"TCGA.CV.7423.11A",6.01275860690839,8.52744181794735,"HNSC","Normal"
"TCGA.CV.7424.01A",5.87866649479903,5.5353655908485,"HNSC","Tumor"
"TCGA.CV.7424.11A",7.89753692219009,11.4027989066471,"HNSC","Normal"
"TCGA.CV.7425.01A",6.4118702400174,4.14729041544866,"HNSC","Tumor"
"TCGA.CV.7425.11A",6.53955588541694,4.02672925048749,"HNSC","Normal"
"TCGA.CV.7427.01A",8.35402011959809,7.7653557243825,"HNSC","Tumor"
"TCGA.CV.7428.01A",7.61969177949092,5.00951289708123,"HNSC","Tumor"
"TCGA.CV.7429.01A",2.00794895128787,1.58496250072116,"HNSC","Tumor"
"TCGA.CV.7430.01A",6.49653744804731,10.1256588498453,"HNSC","Tumor"
