"","BLCA","BRCA","COAD","HNSC","KICH","KIRC","KIRP","LIHC","LUAD","LUSC","PRAD","STAD","THCA","UCEC"
"Anaplasmataceae|Ehrlichia",-0.129824561403509,0.021768786851766,-0.0320557491289199,0.190838618745595,-0.0565217391304348,-0.253810534439514,-0.221041055718475,0.239567827130852,-0.083635300993571,-0.051572617946346,0.292154016904294,0.624026696329255,-0.205389276815651,0.229813664596273
"Anaplasmataceae|Wolbachia",0.433333333333333,0.228252010398341,0.00609756097560976,-0.31430584918957,0.154782608695652,0.522638111775677,-0.104105571847507,0.237070828331333,0.169666861484512,0.493293246993525,0.298386408264322,-0.0883203559510567,-0.0645052139407549,-0.287408243929983
"Alcaligenaceae|Bordetella",0.187719298245614,-0.0696401541929633,0.335714285714286,-0.0157857646229739,-0.211304347826087,0.101582095311596,0.0582844574780059,-0.214501800720288,-0.123611922852133,0.0622109158186864,-0.0494322547596687,0.490100111234705,0.0402042511304562,0.511010728402033
"Burkholderiaceae|Pandoraea",-0.043859649122807,0.0375734085630214,0.340243902439024,0.276532769556025,-0.0521739130434783,0.191491414238858,-0.0476539589442815,-0.183001200480192,0.252659263588545,0.00346901017576318,-0.228464099718262,0.0189098998887653,-0.0631517425943585,-0.391304347826087
"Burkholderiales|Ideonella",0.792982456140351,0.265434462529558,0.177526132404181,0.0779422128259337,0.335652173913043,0.280757604990675,0.19758064516129,-0.210084033613445,0.10666277030976,0.0300647548566142,-0.236403995560488,-0.453615127919911,-0.194007813220954,0.0231507622811971
"Burkholderiales|Thiomonas",0.00175438596491228,0.0219767424005983,0.223344947735192,0.115574348132488,0.188695652173913,0.0364653675477523,-0.0564516129032258,0.0319327731092437,-0.124021040327294,0.064986123959297,-0.0856313497822932,-0.418020022246941,0.0750868990125811,-0.00846979107848673
"Neisseriaceae|Conchiformibius",-0.1,0.116288742907027,-0.344250871080139,0.0329809725158562,-0.0852173913043478,-0.0867258344588076,0.0747800586510264,-0.0605522208883553,-0.190064289888954,0.062095282146161,0.341927772560403,0.705895439377086,-0.0321449444769141,0.0717108977978543
"Desulfobacteraceae|Desulfococcus",0.0666666666666667,-0.12513933106533,0.297386759581882,-0.0163495419309373,-0.08,0.025532188565181,0.215542521994135,-0.117695078031212,-0.0960841613091759,-0.0494912118408881,-0.0565183983607957,0.292992213570634,0.0130733027776923,-0.0367024280067758
"Myxococcaceae|Myxococcus",-0.178947368421053,0.0125688333714247,-0.0146341463414634,-0.0422832980972516,0.131304347826087,0.0600360151778249,-0.230205278592375,-0.0860024009603842,-0.0905902980713034,-0.0328399629972248,-0.196021514556476,0.658286985539488,-0.0221169522286136,-0.37210615471485
"Competibacteraceae|Candidatus_Contendobacter",0.22280701754386,-0.110449351095815,0.413414634146342,-0.0280479210711769,-0.347826086956522,0.0710978197954853,0.0608504398826979,-0.181656662665066,-0.096551724137931,0.0561979648473636,0.00631776658413728,0.0687430478309232,0.0980959119013197,0.368718238283456
"Aeromonadaceae|Oceanimonas",0.1,0.0128599711397899,-0.0926829268292683,-0.464552501761804,-0.44,-0.430863721139623,-0.359970674486803,-0.0199279711884754,0.0804208065458796,-0.114939870490287,-0.123537949287117,0.00289210233592881,0.0852994555353902,-0.174477696216827
"Succinivibrionaceae|Succinimonas",0.53859649122807,0.209610875001013,0.363763066202091,-0.187596899224806,-0.15304347826087,-0.0244388706669239,-0.223607038123167,0.257142857142857,-0.0920514319111631,-0.0356151711378353,-0.385896012977034,-0.0282536151279199,0.0832077270909594,0.311123658949746
"Colwelliaceae|Colwellia",0.442105263157895,0.0679598733583983,0.0993031358885018,0.116279069767442,0.280869565217391,0.121390443115313,-0.185117302052786,-0.244753901560624,0.00374050263004091,0.105920444033303,0.16204217536071,0.434927697441602,0.109108246946999,0.453416149068323
"Chromatiaceae|Marichromatium",0.150877192982456,0.108311568053819,0.305923344947735,-0.308668076109937,-0.219130434782609,0.0380731879863657,-0.183651026392962,-0.0513325330132053,0.0105201636469901,-0.163737280296022,-0.222402458806454,0.0727474972191324,0.208280783782952,0.419536984754376
"Chromatiaceae|Thiocystis",-0.436842105263158,-0.197432998061393,0.0865853658536586,-0.365609584214235,0.000869565217391304,-0.178693163547495,-0.11950146627566,-0.0851380552220888,0.230800701344243,-0.371299722479186,-0.275847349099291,-0.63559510567297,-0.116552339352179,-0.0841332580463015
"Ectothiorhodospiraceae|Thiorhodospira",-0.314035087719298,-0.0274501324458647,-0.0872822299651568,-0.120225510923185,0.214782608695652,0.532703067721397,0.153958944281525,-0.048547418967587,0.255756867329047,-0.159805735430157,-0.199863399641424,-0.684538375973304,-0.154203451351933,0.139469226425748
"Enterobacteriaceae|Citrobacter",0.128070175438597,-0.0675938715924534,-0.32212543554007,0.227343199436223,0.353913043478261,-0.0325101292687633,0.349706744868035,0.113469387755102,-0.0880771478667446,-0.0082099907493062,0.0326987108341159,-0.0549499443826474,-0.116982989326033,-0.0536420101637493
"Enterobacteriaceae|Cronobacter",0.540350877192982,-0.0257948062771595,0.339721254355401,-0.125863284002819,0.301739130434783,0.217409479709306,0.032258064516129,0.103577430972389,-0.258912916423144,0.0731961147086031,-0.0402971057799027,-0.510122358175751,0.232212618044234,0.217391304347826
"Enterobacteriaceae|Dickeya",0.0315789473684211,0.0904689819640073,-0.32787456445993,0.154052149400987,-0.0130434782608696,-0.135925139880378,-0.0252932551319648,-0.0737094837935174,0.0181765049678551,0.101526364477336,0.143003500384188,0.507452725250278,-0.213079454920176,0.0784867306606437
