"","ACC","BLCA","BRCA","CESC","CHOL","COAD","DLBC","ESCA","GBM","HNSC","KICH","KIRC","KIRP","LGG","LIHC","LUAD","LUSC","MESO","OV","PAAD","PCPG","PRAD","READ","SARC","SKCMmets","SKCMprimary","STAD","TGCT","THCA","THYM","UCEC","UCS","UVM"
"Peptostreptococcaceae|Clostridioides",0.258592989289192,-0.0547694151511868,-0.034972882610233,0.0268868690147703,-0.0195624195624196,-0.021716969475757,0.0942622863176764,-0.0616229583620888,-0.071282338237328,-0.0132231692300263,0.163310350865855,0.0535640009298589,-0.0223183250516676,-0.100635142388439,0.119430867178303,-0.00131134689141479,-0.0174441957762945,-0.110695625677562,0.110440965251351,-0.0196477727186164,-0.0406551050100048,0.0139738703267378,-0.0368025105588598,0.0552679990411538,-0.0403764729868123,-0.0703598597502999,0.0279692670800329,-0.0321254894161985,-0.0173658066415881,0.100712149266486,-0.0354783286847718,-0.0905688750794416,-0.0749237811609553
"Ruminococcaceae|Ruminiclostridium",0.0194741966893866,0.147685900181595,9.97343374792056e-05,-0.0128512117820928,0.0386100386100386,0.0440697897495515,0.173511519200945,-0.0691568898090637,0.125960840688458,0.0143570031629524,-0.283744359111771,0.110585527212935,0.119563503393431,0.0247887317833052,-0.11973595497291,0.126571928190434,0.054773502599313,0.0951504503627196,-0.0119801231306739,-0.179632450961722,0.0325474589619065,-0.0246741343518904,0.00471660082238168,-0.0528844287564236,-0.016483958957792,0.0551115588950396,0.0403265187669201,0.102002543712261,0.0265704501362499,0.00972083748753739,0.134173811087639,-0.0407389053187526,0.206450907325475
"Clostridiales|Flavonifractor",-0.11601752677702,0.0567691675233065,-0.0866510705066419,-0.0571788585243339,0.0483912483912484,-0.0646586816702719,0.0377787492160923,0.0354756153669197,-0.00148675763009387,0.0546197938044764,0.0595941826323013,0.0454966579369279,0.100649872828191,0.0239895738572795,0.126837088421109,0.0373285834556809,0.0482115615476388,-0.149095797506328,0.0398098272032411,0.0685605339242742,-0.0293637036664574,-0.1169179733772,0.0592412505659301,-0.0655654650972274,0.00558298193464266,0.141797104853026,-0.0416119828183201,-0.0612558916728834,0.0462597447445309,0.111843042301666,0.053990256016727,0.039952835836931,-0.0567440909919696
"Thermoanaerobacterales_Family_III_Incertae_Sedis|Thermoanaerobacterium",-0.182010710808179,-0.027207798928961,-0.00340186978490506,0.00099009900990099,-0.163706563706564,0.187281233034975,-0.392308314335186,-0.057651828847481,-0.000215323518841181,0.00342777120506072,-0.00170456407969179,-0.0896666193063594,-0.058694439278408,0.0197498483716462,-0.128582362629232,0.0611950152804324,0.0401415377714575,-0.0172545779466688,-0.0704987429805759,0.0446321912709268,0.0767066427097307,-0.00326191022895958,0.0515818133330026,0.0478082812503986,0.119095946176079,-0.170072973490178,-0.0708661216791801,0.159931669131364,0.0162095406810663,-0.130935764136163,0.0603484048536782,0.13718621304486,-0.00204081683187323
"Leptotrichiaceae|Sebaldella",0.111830574488802,0.0710819383888247,0.0231277256400183,-0.0195854227355436,-0.0138996138996139,-0.0829262422107235,0.33016411774194,-0.081697147458017,0.0305998645108745,0.000894415336697491,-0.0772735716126943,0.0184017389845589,0.087486346384051,-0.021956398128569,0.123360580114813,-0.0981456933783027,-0.0462489372172926,-0.208443234735046,0.00868752954228004,-0.112798860823047,-0.010817409222743,0.0414947292146418,0.0911721109657093,-0.0754993122525562,-0.035601232306629,0.0247798631058087,-0.110548960787484,0.153410309495953,0.0878165476082042,-0.0494730095428002,0.00770182096825286,0.0410464977246828,0.105723694956927
"Nitrospiraceae|Nitrospira",0.0250730282375852,0.125776702950047,0.0574474387078038,0.13286505095721,-0.103732303732304,-0.0116236805540066,-0.0198123082208171,-0.0939383482861744,0.0344893591845453,0.0181967791003694,-0.194298451699227,0.0194149698980359,-0.0261054517546042,-0.0417566801139529,-0.00408617794560228,-0.119670029973352,0.0994388755123919,0.221362918714817,0.0856821093338697,-0.0558768026869341,-0.0369216054283258,0.248320213782309,-0.0164755425176291,0.01926765399536,0.0320349256438193,0.432647175095828,-0.0076070047840819,0.176111623744956,0.0636216622270574,0.208310781939895,0.00701858527251076,0.200618602534461,0.0599577910605516
"Kiloniellaceae|Kiloniella",0.115701071080818,-0.0319548696995691,-0.0611942915187744,0.00892028805986725,-0.0422136422136422,0.00597016024676931,0.522503482643413,0.030175983436853,0.0247792938348978,0.0409042663640534,-0.17626940854864,0.130804872514341,0.0587421123355345,-0.0409874657325859,0.10205110837132,-0.0819454873816331,-0.102698006976522,-0.144203694946736,0.0423605518787306,-0.0660696663838923,-0.0130445228862489,0.0116939324931057,0.120364800079385,0.043001737111846,0.0317039659586362,-0.142346791257325,0.157550487364986,0.0622234968501451,-0.00559925075824967,0.00308360632388549,0.0401653288558281,0.00184555443558107,0.273375624812077
"Bartonellaceae|Bartonella",-0.0679406037000974,-0.0436706834732498,-0.127929738129054,-0.127448551585098,-0.0293436293436293,0.200963107938088,-0.128103185452612,0.00747929606625259,-0.0531678199856096,-0.0603658401139629,-0.00841355347027356,0.0829339979907638,-0.0875203985677128,0.00861510156104203,-0.096295295728861,-0.0355137707488402,-0.0174554508955667,-0.0265287955403354,-0.0153513059094019,-0.155483371132771,0.039815338147575,-0.0784413783756888,-0.0252606379349909,0.192793368079505,0.0823389719750722,-0.0180517015171863,0.00501297812893919,-0.057821890824715,-0.0428819152419915,0.0623985187295257,-0.0420351980173468,0.157624019572221,0.107060781846775
"Methylocystaceae|Methylopila",0.145350535540409,0.0665485714964707,0.0325809980349586,-0.0200253718210475,-0.0525096525096525,-0.0128278434138024,-0.186678705409811,0.0866632160110421,-0.124990175936857,0.0246613709346404,0.116697079301976,-0.0632488493948105,-0.0271935499925347,-0.0682096759186636,0.020180697498437,0.0444112744519047,-0.0500171304980483,0.0413562106340793,0.0645474868660678,0.00490599193227264,0.0252839084714053,0.0701386101566853,-0.0693690732391047,-0.165125840960666,-0.0880543864722302,-0.0308484010092721,-0.0207241396159867,-0.0492331479626293,-0.0327786862890236,0.0544722973935337,-0.00762637314522558,0.00663032519449497,0.127703526812849
"Hyphomonadaceae|Robiginitomaculum",0.0705452775073028,0.0602320714587347,0.0636344176071394,-0.0660470361099958,0.328442728442728,-0.116519398174272,-0.0786339438080878,0.070450885668277,-0.129877678031188,0.0354262259458676,-0.19949955748085,-0.0674553444688217,0.032078728648626,-0.100245243060708,0.0168812716599898,0.00795666726029939,0.0517692118174209,-0.0239410810590069,0.0185467228226109,-0.250664375616766,0.0259158979658112,0.0264727414690899,-0.0990052034557396,0.0236400675832135,-0.00715866164214368,-0.0124888751056782,-0.0214420900044437,-0.0990099503805243,0.0255742088424822,-0.0422019655319755,0.0234997705437929,-0.046446453295457,0.0786535498536891
"Rhodobacteraceae|Ruegeria",-0.159006815968841,0.0881854928484083,0.278173715089496,-0.0476456316900025,-0.158043758043758,-0.0230505120957916,0.184586722554197,-0.0396652864044168,-0.0197482427280054,0.0887156481637975,-0.0680951496451232,0.0151329658359928,-0.0195024714027142,-0.0559892720704508,-0.167018744713117,-0.0977061297779019,-0.0296517666097165,-0.35027643210947,-0.000567407432287349,-0.0939171759491699,-0.0332422145362364,-0.133496036487168,0.126687712029968,-0.0360148621501961,-0.0845611124725722,-0.0320577110987304,-0.0666592237999439,0.121322227496401,0.115222692655008,-0.106872240421592,0.0218431342460432,-0.0287769784214678,0.0386113161524522
"Anaplasmataceae|Anaplasma",-0.151217137293087,-0.126828790377135,0.0267646831600193,-0.103564014727616,-0.116344916344916,0.0469368507951887,0.195784983722485,0.0434149988497815,-0.10734731872641,-0.115998937634305,0.0546116107070484,-0.131757145017727,-0.0741027904454811,0.0422120752916316,0.070716492173019,-0.0248653055545866,-0.057560848375783,-0.040846223108562,-0.0423351163731453,-0.17913903845155,-0.0264439987762052,0.0326828583280355,0.121803657923951,0.0884589387397481,-0.0134310719169397,-0.161618796592056,0.0323003048713468,-0.0111149903996271,0.177796653373885,-0.158239567013246,0.0153546214656973,-0.109502896511144,0.103542132136649
